"","wind","Tair","VPD","pressure","precip","PPFD"
"1901",0.267772023583682,19.4072204589844,1.07087859904656,95.3507421875,146.564376831055,933.463893127441
"1902",0.791029221385997,18.1053100585938,0.934544502124727,95.435859375,163.099990844727,933.463893127441
"1903",0.784085087471807,18.1386047363281,0.917919324512671,95.6107734375,160.196090698242,933.463893127441
"1904",0.617369607068468,19.0490051269531,1.01605999580084,95.49240625,108.800003051758,933.463893127441
"1905",1.03972905959742,18.3430725097656,0.938460018480369,95.6289140625,165.300003051758,933.463893127441
"1906",0.267772023583682,19.3783813476563,1.06695609212322,95.3507421875,77.2392196655273,933.463893127441
"1907",1.03972905959742,18.6151977539063,1.00642647151218,95.6289140625,90.1928329467773,933.463893127441
"1908",0.85186300599902,18.8287902832031,1.01784776155313,95.473953125,157.499984741211,933.463893127441
"1909",0.891533984663138,18.5407958984375,1.00283412391277,95.56690625,130.482147216797,933.463893127441
"1910",0.267772023583682,18.1945129394531,0.932180118238587,95.3507421875,140.187088012695,933.463893127441
"1911",1.03972905959742,19.0991455078125,0.982950243938694,95.6289140625,187,933.463893127441
"1912",0.617369607068468,17.7068725585938,0.911402637435748,95.49240625,180.800003051758,933.463893127441
"1913",0.891533984663138,19.2818237304688,1.06940167447382,95.56690625,106.066696166992,933.463893127441
"1914",1.07845497942551,18.0035339355469,0.933440636488609,95.486953125,213.19905090332,933.463893127441
"1915",0.935312340456351,18.4570251464844,0.963056115913473,95.368,94.4715042114258,933.463893127441
"1916",0.617369607068468,17.7814575195313,0.863493261757146,95.49240625,116.98282623291,933.463893127441
"1917",0.791029221385997,18.4450927734375,0.970389681251318,95.435859375,142.371536254883,933.463893127441
"1918",1.07845497942551,18.866357421875,1.01314340511422,95.486953125,98.2000045776367,933.463893127441
"1919",0.676694685469562,19.1000915527344,1.04323621998548,95.68053125,91.7787322998047,933.463893127441
"1920",0.617369607068468,18.4187866210938,1.01356941149924,95.49240625,69.7348022460938,933.463893127441
"1921",0.676694685469562,19.5285278320313,1.0868911373291,95.68053125,138.994918823242,933.463893127441
"1922",0.791029221385997,18.8272644042969,1.07483882250771,95.435859375,153.586273193359,933.463893127441
"1923",1.07845497942551,19.0744262695313,1.08241822077536,95.486953125,100.788604736328,933.463893127441
"1924",0.85186300599902,19.2842651367188,1.12456063730717,95.473953125,56.2886390686035,933.463893127441
"1925",1.03972905959742,18.6368347167969,1.02215600564659,95.6289140625,190,933.463893127441
"1926",0.791029221385997,19.1906372070313,1.08620412238109,95.435859375,122.445709228516,933.463893127441
"1927",1.07845497942551,18.4816223144531,0.996549045681853,95.486953125,172.686798095703,933.463893127441
"1928",0.617369607068468,19.8200317382813,1.12376359667226,95.49240625,134.685745239258,933.463893127441
"1929",0.935312340456351,19.1372009277344,1.04293666035549,95.368,146.267837524414,933.463893127441
"1930",0.676694685469562,18.6544128417969,0.970207724676385,95.68053125,187.882919311523,933.463893127441
"1931",0.891533984663138,19.3930603027344,1.07936932947107,95.56690625,177.5,933.463893127441
"1932",0.85186300599902,18.6873718261719,1.0079652842377,95.473953125,255.696731567383,933.463893127441
"1933",0.676694685469562,19.4907470703125,1.0521607616518,95.68053125,157.265258789062,933.463893127441
"1934",0.267772023583682,19.4506164550781,1.07725807723914,95.3507421875,164.300003051758,933.463893127441
"1935",1.03972905959742,19.1216674804688,1.01479745103583,95.6289140625,186.899993896484,933.463893127441
"1936",0.617369607068468,18.52529296875,0.954627627226218,95.49240625,180.091003417969,933.463893127441
"1937",0.891533984663138,20.0184265136719,1.10757277724967,95.56690625,150.575531005859,933.463893127441
"1938",0.784085087471807,19.064599609375,1.02341008944597,95.6107734375,60.8999977111816,933.463893127441
"1939",1.03972905959742,18.4036804199219,0.959298796971444,95.6289140625,176.199996948242,933.463893127441
"1940",0.85186300599902,18.9330383300781,1.04481459223599,95.473953125,152.892623901367,933.463893127441
"1941",0.891533984663138,19.2909790039063,1.09303382643492,95.56690625,221.789886474609,933.463893127441
"1942",0.676694685469562,19.2987609863281,1.09923612316713,95.68053125,178.191024780273,933.463893127441
"1943",0.791029221385997,19.466943359375,1.05034202865508,95.435859375,114.187721252441,932.989476013184
"1944",0.617369607068468,19.3000122070313,1.0632917196818,95.49240625,179.094192504883,929.885655212402
"1945",0.791029221385997,19.2370849609375,1.04340462354134,95.435859375,166.690567016602,933.463893127441
"1946",0.267772023583682,19.3309875488281,1.1100597527047,95.3507421875,99.9768447875977,933.463893127441
"1947",0.935312340456351,19.69521484375,1.08584401879732,95.368,124.699996948242,931.027478027344
"1948",0.617369607068468,19.4167114257813,1.13706430507058,95.49240625,106.100006103516,933.463893127441
"1949",1.07845497942551,19.7805419921875,1.10898161532363,95.486953125,101.153587341309,936.460111999512
"1950",0.784085087471807,19.246728515625,1.04862327676966,95.6107734375,138.892074584961,929.763945007324
"1951",1.07845497942551,18.6175476074219,0.96753579617942,95.486953125,180.100006103516,931.959466552734
"1952",0.617369607068468,19.5923400878906,1.06409445387631,95.49240625,218,937.906315612793
"1953",1.07845497942551,18.9307189941406,1.03109942759181,95.486953125,158.099151611328,930.784689331055
"1954",0.891533984663138,18.9784484863281,1.106608529372,95.56690625,170.750091552734,924.791093444824
"1955",0.791029221385997,19.1464782714844,0.976589365876578,95.435859375,181.199981689453,935.151622009277
"1956",0.617369607068468,18.2657409667969,0.986510387108321,95.49240625,131.475051879883,922.526083374023
"1957",0.784085087471807,18.7346130371094,0.968908894919656,95.6107734375,137.899993896484,919.336770629883
